月份,日,商品名称,类别,单价,销量,销售额
2024-12,23,零食7号,零食,40.22,4,151.45
2024-12,23,文具6号,文具,27.32,3,81.23
2024-12,23,调味品12号,调味品,15.25,5,82.6
2024-12,23,速食4号,速食,3.3,2,7.13
2024-12,23,调味品5号,调味品,28.94,5,148.84
2024-12,23,调味品12号,调味品,15.25,1,15.79
2024-12,23,日用品1号,日用品,40.93,2,77.95
2024-12,23,日用品8号,日用品,19.55,2,37.89
2024-12,23,速食11号,速食,27.55,2,52.67
2024-12,23,调味品2号,调味品,32.7,2,67.79
2024-12,23,文具10号,文具,46.56,4,193.23
2024-12,23,调味品9号,调味品,33.95,4,145.89
2024-12,23,零食5号,零食,41.0,4,178.97
2024-12,23,乳制品7号,乳制品,8.41,5,40.32
2024-12,23,日用品10号,日用品,38.95,5,187.59
2024-12,23,乳制品13号,乳制品,56.67,1,52.4
2024-12,23,日用品5号,日用品,40.97,1,43.52
2024-12,23,调味品1号,调味品,20.54,2,37.11
2024-12,23,个护10号,个护,27.95,1,28.14
2024-12,23,日用品8号,日用品,19.55,5,105.36
2024-12,24,零食2号,零食,58.96,3,180.51
2024-12,24,乳制品9号,乳制品,52.36,3,146.88
2024-12,24,个护11号,个护,59.31,4,243.24
2024-12,24,调味品5号,调味品,28.94,1,28.68
2024-12,24,饮料5号,饮料,14.32,2,27.46
2024-12,24,个护8号,个护,20.58,3,67.29
2024-12,24,个护10号,个护,27.95,3,88.46
2024-12,24,个护8号,个护,20.58,4,88.94
2024-12,24,个护4号,个护,33.06,1,33.35
2024-12,24,个护3号,个护,53.72,2,117.07
2024-12,24,速食6号,速食,49.22,1,49.66
2024-12,24,调味品11号,调味品,58.26,1,52.78
2024-12,24,个护6号,个护,34.11,4,133.43
2024-12,24,乳制品4号,乳制品,41.35,4,149.1
2024-12,24,速食1号,速食,12.93,3,36.75
2024-12,24,调味品5号,调味品,28.94,3,93.24
2024-12,24,饮料5号,饮料,14.32,5,64.53
2024-12,24,个护2号,个护,15.48,3,48.5
2024-12,24,文具12号,文具,25.87,3,74.28
2024-12,24,乳制品9号,乳制品,52.36,3,145.03
2024-12,24,饮料2号,饮料,29.35,1,31.16
2024-12,24,调味品8号,调味品,27.89,1,30.35
2024-12,24,零食12号,零食,23.18,3,67.46
2024-12,24,日用品9号,日用品,16.49,3,49.36
2024-12,24,调味品10号,调味品,36.69,5,200.15
2024-12,24,调味品9号,调味品,33.95,2,66.35
2024-12,24,速食2号,速食,16.52,4,66.51
2024-12,24,零食6号,零食,39.89,4,148.73
2024-12,24,饮料2号,饮料,29.35,3,86.02
2024-12,24,乳制品10号,乳制品,8.89,1,8.86
2024-12,24,饮料12号,饮料,55.1,2,110.53
2024-12,24,个护11号,个护,59.31,2,113.56
2024-12,24,调味品10号,调味品,36.69,4,138.38
2024-12,24,速食11号,速食,27.55,5,128.58
2024-12,24,文具13号,文具,53.37,1,51.38
2024-12,24,饮料10号,饮料,38.96,4,161.5
2024-12,24,文具4号,文具,8.17,2,16.24
2024-12,24,饮料2号,饮料,29.35,5,151.58
2024-12,24,饮料2号,饮料,29.35,4,115.37
2024-12,24,日用品7号,日用品,10.83,1,11.73
2024-12,25,饮料5号,饮料,14.32,3,40.74
2024-12,25,个护1号,个护,51.19,2,94.91
2024-12,25,饮料9号,饮料,32.66,4,130.17
2024-12,25,调味品9号,调味品,33.95,4,131.19
2024-12,25,日用品12号,日用品,51.99,5,250.37
2024-12,25,日用品7号,日用品,10.83,1,10.34
2024-12,25,日用品13号,日用品,40.49,4,165.84
2024-12,25,乳制品6号,乳制品,55.96,5,298.09
2024-12,25,日用品12号,日用品,51.99,4,210.8
2024-12,25,乳制品9号,乳制品,52.36,4,226.66
2024-12,25,文具7号,文具,11.7,3,38.26
2024-12,25,零食9号,零食,52.4,1,51.65
2024-12,25,零食8号,零食,44.44,5,243.1
2024-12,25,饮料9号,饮料,32.66,4,136.08
2024-12,25,文具3号,文具,20.78,2,42.73
2024-12,25,饮料9号,饮料,32.66,4,125.02
2024-12,25,速食3号,速食,19.7,5,89.92
2024-12,25,零食12号,零食,23.18,3,69.54
2024-12,25,速食9号,速食,19.8,2,41.23
2024-12,25,饮料9号,饮料,32.66,3,97.42
2024-12,25,日用品8号,日用品,19.55,5,96.87
2024-12,25,个护7号,个护,47.78,5,251.53
2024-12,25,乳制品9号,乳制品,52.36,3,159.78
2024-12,25,个护4号,个护,33.06,1,32.07
2024-12,25,乳制品6号,乳制品,55.96,1,57.88
2024-12,25,个护2号,个护,15.48,5,78.72
2024-12,25,乳制品3号,乳制品,4.23,5,23.1
2024-12,25,日用品3号,日用品,20.72,2,43.19
2024-12,25,饮料9号,饮料,32.66,3,94.25
2024-12,25,速食12号,速食,53.72,3,149.68
2024-12,25,文具8号,文具,11.93,5,59.39
2024-12,25,文具10号,文具,46.56,1,42.91
2024-12,25,速食1号,速食,12.93,5,64.42
2024-12,25,速食4号,速食,3.3,2,6.27
2024-12,25,日用品4号,日用品,21.1,3,63.06
2024-12,25,日用品12号,日用品,51.99,5,272.8
2024-12,25,调味品4号,调味品,8.44,1,8.45
2024-12,25,零食5号,零食,41.0,2,78.79
2024-12,25,速食1号,速食,12.93,5,69.65
2024-12,25,文具10号,文具,46.56,4,181.13
2024-12,25,乳制品5号,乳制品,27.79,2,55.36
2024-12,25,个护12号,个护,21.5,4,94.47
2024-12,25,调味品8号,调味品,27.89,5,135.99
2024-12,25,个护11号,个护,59.31,1,64.82
2024-12,25,文具8号,文具,11.93,2,25.43
2024-12,25,个护4号,个护,33.06,4,130.4
2024-12,25,乳制品5号,乳制品,27.79,2,50.66
2024-12,25,日用品2号,日用品,53.81,1,55.68
2024-12,25,乳制品5号,乳制品,27.79,3,80.16
2024-12,25,文具12号,文具,25.87,2,47.71
2024-12,25,速食4号,速食,3.3,1,3.15
2024-12,25,日用品4号,日用品,21.1,3,66.1
2024-12,26,调味品1号,调味品,20.54,1,22.55
2024-12,26,乳制品12号,乳制品,28.99,2,52.8
2024-12,26,调味品1号,调味品,20.54,2,37.72
2024-12,26,文具2号,文具,17.27,5,81.98
2024-12,26,饮料3号,饮料,18.07,5,88.48
2024-12,26,乳制品4号,乳制品,41.35,5,189.56
2024-12,26,日用品9号,日用品,16.49,3,46.2
2024-12,26,个护13号,个护,58.62,4,219.06
2024-12,26,零食2号,零食,58.96,3,169.31
2024-12,26,乳制品13号,乳制品,56.67,4,209.22
2024-12,26,饮料12号,饮料,55.1,2,115.12
2024-12,26,文具12号,文具,25.87,3,75.94
2024-12,26,速食7号,速食,58.91,3,162.21
2024-12,26,乳制品4号,乳制品,41.35,1,43.73
2024-12,26,饮料4号,饮料,9.61,2,20.26
2024-12,26,零食13号,零食,30.71,4,127.37
2024-12,26,速食1号,速食,12.93,1,12.05
2024-12,26,乳制品4号,乳制品,41.35,1,44.35
2024-12,26,零食11号,零食,54.32,3,167.39
2024-12,26,调味品3号,调味品,25.48,4,101.58
2024-12,26,个护7号,个护,47.78,1,46.4
2024-12,26,乳制品2号,乳制品,4.08,5,20.78
2024-12,26,调味品10号,调味品,36.69,1,39.28
2024-12,26,饮料3号,饮料,18.07,4,67.33
2024-12,26,饮料1号,饮料,43.95,3,124.48
2024-12,26,乳制品9号,乳制品,52.36,1,49.35
2024-12,26,零食7号,零食,40.22,4,159.18
2024-12,26,调味品9号,调味品,33.95,4,125.99
2024-12,26,个护4号,个护,33.06,2,71.35
2024-12,26,日用品10号,日用品,38.95,2,82.19
2024-12,26,乳制品10号,乳制品,8.89,3,28.18
2024-12,26,文具13号,文具,53.37,5,267.61
2024-12,26,乳制品5号,乳制品,27.79,1,30.52
2024-12,26,调味品9号,调味品,33.95,3,106.52
2024-12,26,个护2号,个护,15.48,1,13.98
2024-12,26,饮料2号,饮料,29.35,2,58.62
2024-12,26,零食9号,零食,52.4,4,204.87
2024-12,26,个护2号,个护,15.48,4,55.82
2024-12,26,乳制品9号,乳制品,52.36,1,54.47
2024-12,26,文具1号,文具,3.76,5,19.38
2024-12,26,文具4号,文具,8.17,3,24.45
2024-12,26,文具3号,文具,20.78,1,21.5
2024-12,26,文具3号,文具,20.78,5,94.72
2024-12,26,调味品11号,调味品,58.26,2,126.36
2024-12,26,零食4号,零食,27.36,5,134.25
2024-12,26,个护2号,个护,15.48,4,67.64
2024-12,26,乳制品3号,乳制品,4.23,4,16.13
2024-12,26,文具2号,文具,17.27,1,17.69
2024-12,26,乳制品4号,乳制品,41.35,1,43.9
2024-12,26,个护2号,个护,15.48,5,80.5
2024-12,26,饮料11号,饮料,11.55,1,12.15
2024-12,26,调味品11号,调味品,58.26,1,53.37
2024-12,26,零食4号,零食,27.36,1,25.16
2024-12,26,调味品3号,调味品,25.48,2,53.99
2024-12,27,零食6号,零食,39.89,5,215.48
2024-12,27,调味品10号,调味品,36.69,3,108.26
2024-12,27,个护12号,个护,21.5,5,102.55
2024-12,27,乳制品9号,乳制品,52.36,3,152.76
2024-12,27,零食11号,零食,54.32,1,56.07
2024-12,27,乳制品13号,乳制品,56.67,5,286.14
2024-12,27,速食11号,速食,27.55,4,105.46
2024-12,27,文具8号,文具,11.93,5,63.68
2024-12,27,速食12号,速食,53.72,3,168.79
2024-12,27,零食9号,零食,52.4,5,263.9
2024-12,27,速食9号,速食,19.8,4,87.04
2024-12,27,日用品1号,日用品,40.93,3,130.46
2024-12,27,零食7号,零食,40.22,2,82.25
2024-12,27,个护13号,个护,58.62,4,249.07
2024-12,27,速食10号,速食,13.45,3,43.84
2024-12,27,文具2号,文具,17.27,2,33.39
2024-12,27,速食12号,速食,53.72,3,157.69
2024-12,27,日用品12号,日用品,51.99,3,169.38
2024-12,27,零食6号,零食,39.89,1,40.11
2024-12,27,调味品8号,调味品,27.89,3,83.92
2024-12,27,零食12号,零食,23.18,2,43.81
2024-12,27,调味品2号,调味品,32.7,1,34.08
2024-12,27,零食7号,零食,40.22,5,187.15
2024-12,27,饮料6号,饮料,37.01,5,198.78
2024-12,28,调味品6号,调味品,25.33,1,26.57
2024-12,28,调味品13号,调味品,20.73,5,99.08
2024-12,28,乳制品9号,乳制品,52.36,1,54.34
2024-12,28,乳制品9号,乳制品,52.36,1,47.95
2024-12,28,乳制品2号,乳制品,4.08,4,16.27
2024-12,28,乳制品11号,乳制品,3.86,1,3.54
2024-12,28,乳制品10号,乳制品,8.89,5,47.63
2024-12,28,乳制品7号,乳制品,8.41,1,7.71
2024-12,28,调味品2号,调味品,32.7,3,91.99
2024-12,28,乳制品5号,乳制品,27.79,4,104.34
2024-12,28,饮料3号,饮料,18.07,4,76.14
2024-12,28,零食1号,零食,45.66,2,86.95
2024-12,28,调味品2号,调味品,32.7,3,94.98
2024-12,28,文具5号,文具,23.87,4,98.27
2024-12,28,零食3号,零食,5.65,2,10.74
2024-12,28,日用品3号,日用品,20.72,3,58.54
2024-12,28,乳制品9号,乳制品,52.36,1,50.6
2024-12,28,乳制品3号,乳制品,4.23,3,13.35
2024-12,28,零食1号,零食,45.66,1,49.25
2024-12,28,文具7号,文具,11.7,3,38.17
2024-12,28,文具4号,文具,8.17,5,43.08
2024-12,28,个护3号,个护,53.72,2,111.56
2024-12,28,日用品9号,日用品,16.49,1,18.11
2024-12,28,零食4号,零食,27.36,2,51.85
2024-12,28,速食6号,速食,49.22,1,47.39
2024-12,28,日用品11号,日用品,31.24,4,129.07
2024-12,28,零食1号,零食,45.66,5,239.93
2024-12,28,速食3号,速食,19.7,3,64.99
2024-12,28,零食2号,零食,58.96,4,240.34
2024-12,28,饮料7号,饮料,42.03,1,45.23
2024-12,28,个护7号,个护,47.78,4,177.92
2024-12,28,调味品5号,调味品,28.94,5,133.64
2024-12,28,个护9号,个护,7.36,5,34.91
2024-12,28,日用品8号,日用品,19.55,2,37.13
2024-12,28,饮料11号,饮料,11.55,3,36.61
2024-12,28,速食1号,速食,12.93,4,51.6
2024-12,28,调味品2号,调味品,32.7,2,69.84
2025-01,1,零食1号,零食,45.66,3,143.46
2025-01,1,零食5号,零食,41.0,5,204.2
2025-01,1,零食6号,零食,39.89,4,167.94
2025-01,1,文具2号,文具,17.27,2,36.34
2025-01,1,零食3号,零食,5.65,1,5.63
2025-01,1,调味品10号,调味品,36.69,5,188.77
2025-01,1,日用品2号,日用品,53.81,5,249.25
2025-01,1,速食11号,速食,27.55,3,79.65
2025-01,1,速食1号,速食,12.93,3,38.77
2025-01,1,乳制品8号,乳制品,14.25,1,15.13
2025-01,1,调味品2号,调味品,32.7,2,65.95
2025-01,1,个护4号,个护,33.06,3,108.03
2025-01,1,速食8号,速食,36.57,2,76.74
2025-01,1,日用品12号,日用品,51.99,3,157.91
2025-01,1,饮料6号,饮料,37.01,1,38.63
2025-01,1,饮料1号,饮料,43.95,2,89.78
2025-01,1,速食12号,速食,53.72,3,169.52
2025-01,1,个护9号,个护,7.36,4,30.33
2025-01,1,速食3号,速食,19.7,4,82.46
2025-01,1,速食11号,速食,27.55,3,74.59
2025-01,1,饮料12号,饮料,55.1,3,158.74
2025-01,1,文具9号,文具,31.66,1,30.71
2025-01,1,日用品5号,日用品,40.97,2,89.27
2025-01,1,调味品2号,调味品,32.7,4,134.66
2025-01,1,速食4号,速食,3.3,4,14.07
2025-01,1,日用品10号,日用品,38.95,3,111.16
2025-01,1,日用品4号,日用品,21.1,4,89.72
2025-01,1,速食12号,速食,53.72,2,106.14
2025-01,1,饮料4号,饮料,9.61,3,31.08
2025-01,1,日用品7号,日用品,10.83,4,39.54
2025-01,1,饮料12号,饮料,55.1,5,294.55
2025-01,1,日用品4号,日用品,21.1,5,102.72
2025-01,1,饮料2号,饮料,29.35,5,141.37
2025-01,1,饮料11号,饮料,11.55,3,37.54
2025-01,1,个护13号,个护,58.62,4,242.23
2025-01,1,零食12号,零食,23.18,1,23.95
2025-01,1,零食2号,零食,58.96,4,256.39
2025-01,1,速食2号,速食,16.52,2,30.99
2025-01,1,速食8号,速食,36.57,2,75.76
2025-01,1,调味品10号,调味品,36.69,4,146.36
2025-01,2,日用品5号,日用品,40.97,3,111.19
2025-01,2,零食11号,零食,54.32,5,271.92
2025-01,2,日用品6号,日用品,45.43,2,89.96
2025-01,2,调味品7号,调味品,57.03,1,56.69
2025-01,2,乳制品4号,乳制品,41.35,3,129.53
2025-01,2,饮料1号,饮料,43.95,2,82.29
2025-01,2,个护4号,个护,33.06,2,62.18
2025-01,2,文具13号,文具,53.37,4,233.58
2025-01,2,日用品9号,日用品,16.49,3,47.94
2025-01,2,日用品4号,日用品,21.1,3,67.14
2025-01,2,饮料12号,饮料,55.1,2,104.25
2025-01,2,个护12号,个护,21.5,2,42.83
2025-01,2,零食4号,零食,27.36,3,74.69
2025-01,2,日用品1号,日用品,40.93,2,81.93
2025-01,2,调味品7号,调味品,57.03,2,103.11
2025-01,2,乳制品13号,乳制品,56.67,1,58.64
2025-01,2,个护6号,个护,34.11,3,100.46
2025-01,2,饮料11号,饮料,11.55,3,31.52
2025-01,2,文具1号,文具,3.76,2,7.44
2025-01,2,文具11号,文具,31.57,4,113.76
2025-01,2,调味品11号,调味品,58.26,2,114.67
2025-01,2,个护5号,个护,6.78,2,12.4
2025-01,2,乳制品2号,乳制品,4.08,3,12.12
2025-01,2,零食7号,零食,40.22,1,43.07
2025-01,2,速食2号,速食,16.52,5,81.12
2025-01,2,文具8号,文具,11.93,2,22.85
2025-01,2,日用品5号,日用品,40.97,3,123.31
2025-01,2,文具2号,文具,17.27,2,35.45
2025-01,2,乳制品10号,乳制品,8.89,3,25.58
2025-01,2,乳制品7号,乳制品,8.41,5,45.13
2025-01,2,速食1号,速食,12.93,5,65.94
2025-01,2,文具8号,文具,11.93,5,60.5
2025-01,3,文具2号,文具,17.27,1,17.46
2025-01,3,乳制品7号,乳制品,8.41,2,15.19
2025-01,3,日用品1号,日用品,40.93,4,170.21
2025-01,3,零食13号,零食,30.71,1,27.65
2025-01,3,调味品1号,调味品,20.54,3,65.8
2025-01,3,调味品10号,调味品,36.69,2,67.23
2025-01,3,个护1号,个护,51.19,4,218.37
2025-01,3,饮料2号,饮料,29.35,5,160.56
2025-01,3,零食13号,零食,30.71,4,130.96
2025-01,3,速食2号,速食,16.52,1,15.7
2025-01,3,饮料5号,饮料,14.32,3,45.88
2025-01,3,零食9号,零食,52.4,3,141.5
2025-01,3,饮料11号,饮料,11.55,4,44.15
2025-01,3,速食8号,速食,36.57,2,71.49
2025-01,3,速食5号,速食,14.69,4,64.15
2025-01,3,零食1号,零食,45.66,1,44.28
2025-01,3,个护7号,个护,47.78,3,142.63
2025-01,3,个护9号,个护,7.36,2,13.79
2025-01,3,饮料11号,饮料,11.55,3,31.97
2025-01,3,饮料9号,饮料,32.66,1,30.55
2025-01,3,速食3号,速食,19.7,5,104.25
2025-01,3,饮料13号,饮料,25.77,2,54.68
2025-01,3,个护7号,个护,47.78,3,136.2
2025-01,3,调味品6号,调味品,25.33,5,124.53
2025-01,3,日用品4号,日用品,21.1,3,66.58
2025-01,3,饮料4号,饮料,9.61,2,17.45
2025-01,3,零食6号,零食,39.89,2,79.38
2025-01,3,文具1号,文具,3.76,2,7.37
2025-01,3,速食9号,速食,19.8,1,21.53
2025-01,4,乳制品3号,乳制品,4.23,3,11.72
2025-01,4,乳制品9号,乳制品,52.36,4,209.76
2025-01,4,调味品10号,调味品,36.69,3,108.7
2025-01,4,零食5号,零食,41.0,2,83.15
2025-01,4,乳制品11号,乳制品,3.86,1,3.74
2025-01,4,饮料9号,饮料,32.66,3,97.45
2025-01,4,速食9号,速食,19.8,4,79.21
2025-01,4,个护3号,个护,53.72,4,223.19
2025-01,4,速食1号,速食,12.93,4,51.13
2025-01,4,零食7号,零食,40.22,4,162.59
2025-01,4,饮料9号,饮料,32.66,4,118.59
2025-01,4,饮料12号,饮料,55.1,3,171.19
2025-01,4,调味品13号,调味品,20.73,1,18.8
2025-01,4,调味品5号,调味品,28.94,4,125.82
2025-01,4,文具9号,文具,31.66,1,34.29
2025-01,4,饮料6号,饮料,37.01,1,34.59
2025-01,4,速食11号,速食,27.55,2,58.22
2025-01,4,个护6号,个护,34.11,5,186.16
2025-01,4,零食11号,零食,54.32,2,106.36
2025-01,4,个护3号,个护,53.72,1,54.31
2025-01,4,饮料6号,饮料,37.01,2,78.71
2025-01,4,零食5号,零食,41.0,4,163.17
2025-01,4,饮料3号,饮料,18.07,3,53.36
2025-01,4,文具8号,文具,11.93,5,54.27
2025-01,4,日用品8号,日用品,19.55,3,54.42
2025-01,4,速食9号,速食,19.8,1,18.55
2025-01,4,文具5号,文具,23.87,1,25.68
2025-01,4,调味品12号,调味品,15.25,1,14.25
2025-01,4,文具7号,文具,11.7,2,23.7
2025-01,4,饮料7号,饮料,42.03,4,178.15
2025-01,4,个护2号,个护,15.48,2,31.83
2025-01,4,速食6号,速食,49.22,2,107.29
2025-01,4,文具9号,文具,31.66,5,145.0
2025-01,4,饮料9号,饮料,32.66,4,142.44
2025-01,4,调味品9号,调味品,33.95,5,183.37
2025-01,4,文具1号,文具,3.76,3,11.24
2025-01,5,日用品12号,日用品,51.99,2,109.18
2025-01,5,乳制品12号,乳制品,28.99,1,29.44
2025-01,5,饮料6号,饮料,37.01,4,159.29
2025-01,5,调味品7号,调味品,57.03,4,249.94
2025-01,5,文具8号,文具,11.93,5,61.53
2025-01,5,个护11号,个护,59.31,1,60.2
2025-01,5,零食1号,零食,45.66,5,232.1
2025-01,5,个护11号,个护,59.31,5,325.88
2025-01,5,乳制品4号,乳制品,41.35,3,120.55
2025-01,5,零食12号,零食,23.18,3,71.09
2025-01,5,零食4号,零食,27.36,2,59.63
2025-01,5,日用品6号,日用品,45.43,3,126.61
2025-01,5,饮料7号,饮料,42.03,2,91.06
2025-01,5,零食4号,零食,27.36,1,27.36
2025-01,5,速食9号,速食,19.8,5,93.58
2025-01,5,文具3号,文具,20.78,2,37.49
2025-01,5,文具6号,文具,27.32,1,28.08
2025-01,5,日用品6号,日用品,45.43,2,81.88
2025-01,5,速食11号,速食,27.55,4,102.8
2025-01,5,速食1号,速食,12.93,2,23.66
2025-01,5,零食7号,零食,40.22,1,43.87
2025-01,5,调味品5号,调味品,28.94,5,137.7
2025-01,5,个护11号,个护,59.31,3,165.83
2025-01,5,零食4号,零食,27.36,4,111.02
2025-01,5,速食2号,速食,16.52,3,54.27
2025-01,5,速食3号,速食,19.7,2,39.82
2025-01,5,个护2号,个护,15.48,4,57.44
2025-01,5,日用品8号,日用品,19.55,2,42.42
2025-01,5,个护5号,个护,6.78,4,29.53
2025-01,5,零食8号,零食,44.44,4,171.46
2025-01,5,个护10号,个护,27.95,4,106.28
2025-01,5,饮料10号,饮料,38.96,3,110.07
2025-01,5,饮料2号,饮料,29.35,3,86.53
2025-01,5,文具2号,文具,17.27,4,72.98
2025-01,5,零食11号,零食,54.32,5,290.58
2025-01,5,日用品2号,日用品,53.81,3,166.35
2025-01,5,文具11号,文具,31.57,5,150.38
2025-01,5,乳制品1号,乳制品,46.73,5,221.35
2025-01,6,个护9号,个护,7.36,2,13.28
2025-01,6,调味品12号,调味品,15.25,2,32.0
2025-01,6,饮料10号,饮料,38.96,5,192.09
2025-01,6,零食13号,零食,30.71,4,115.44
2025-01,6,文具4号,文具,8.17,1,8.79
2025-01,6,零食5号,零食,41.0,2,83.96
2025-01,6,日用品10号,日用品,38.95,5,186.28
2025-01,6,饮料6号,饮料,37.01,4,152.05
2025-01,6,调味品6号,调味品,25.33,5,115.09
2025-01,6,速食1号,速食,12.93,5,64.07
2025-01,6,文具7号,文具,11.7,1,12.71
2025-01,6,文具4号,文具,8.17,1,8.92
2025-01,6,乳制品10号,乳制品,8.89,3,26.63
2025-01,6,日用品4号,日用品,21.1,3,67.11
2025-01,6,个护13号,个护,58.62,5,279.01
2025-01,6,调味品4号,调味品,8.44,3,24.41
2025-01,6,零食9号,零食,52.4,1,57.13
2025-01,6,乳制品12号,乳制品,28.99,2,52.56
2025-01,6,文具12号,文具,25.87,5,139.9
2025-01,6,速食3号,速食,19.7,4,74.03
2025-01,6,零食1号,零食,45.66,1,47.95
2025-01,6,个护1号,个护,51.19,2,95.68
2025-01,6,个护9号,个护,7.36,5,37.01
2025-01,6,乳制品11号,乳制品,3.86,5,18.87
2025-01,6,个护6号,个护,34.11,3,94.36
2025-01,6,速食2号,速食,16.52,2,32.51
2025-01,6,调味品5号,调味品,28.94,5,139.46
2025-01,6,乳制品2号,乳制品,4.08,1,4.02
2025-01,6,文具2号,文具,17.27,1,18.59
2025-01,6,乳制品13号,乳制品,56.67,3,154.97
2025-01,6,日用品7号,日用品,10.83,3,31.66
2025-01,6,日用品7号,日用品,10.83,1,11.22
2025-01,6,乳制品9号,乳制品,52.36,3,154.91
2025-01,6,调味品10号,调味品,36.69,3,107.62
2025-01,6,调味品4号,调味品,8.44,3,26.81
2025-01,6,乳制品5号,乳制品,27.79,1,25.73
2025-01,6,日用品11号,日用品,31.24,1,32.82
2025-01,6,个护3号,个护,53.72,5,259.58
2025-01,6,调味品9号,调味品,33.95,1,36.68
2025-01,6,调味品10号,调味品,36.69,5,193.79
2025-01,6,日用品8号,日用品,19.55,5,93.66
2025-01,6,文具7号,文具,11.7,2,24.08
2025-01,6,文具12号,文具,25.87,5,126.97
2025-01,7,乳制品5号,乳制品,27.79,3,79.22
2025-01,7,速食11号,速食,27.55,2,58.4
2025-01,7,乳制品7号,乳制品,8.41,5,41.83
2025-01,7,乳制品4号,乳制品,41.35,2,88.18
2025-01,7,饮料1号,饮料,43.95,2,85.05
2025-01,7,文具4号,文具,8.17,2,15.76
2025-01,7,调味品4号,调味品,8.44,3,25.12
2025-01,7,日用品13号,日用品,40.49,5,189.84
2025-01,7,零食1号,零食,45.66,2,82.23
2025-01,7,零食10号,零食,34.71,1,37.33
2025-01,7,饮料11号,饮料,11.55,4,41.83
2025-01,7,饮料8号,饮料,15.34,3,50.46
2025-01,7,文具13号,文具,53.37,2,116.36
2025-01,7,文具11号,文具,31.57,3,95.44
2025-01,7,速食3号,速食,19.7,3,56.35
2025-01,7,日用品2号,日用品,53.81,5,249.76
